GrndTruth,bd_0_5,bd_5_15,bd_15_30,bd_30_60,bd_60_100,bd_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,om_0_5,om_5_15,om_15_30,om_30_60,om_60_100,om_100_200,ph_0_5,ph_5_15,ph_15_30,ph_30_60,ph_60_100,ph_100_200,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,silt_0_5,silt_5_15,silt_15_30,silt_30_60,silt_60_100,silt_100_200,theta_r_0_5,theta_r_5_15,theta_r_15_30,theta_r_30_60,theta_r_60_100,theta_r_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,caco3,cec,ec,sar,kw_025,resdept,soil_depth,wind_erodibility_index,rf_025,water_storage,bio12,bio07,dist_drain,dist_road
0,1.5012414455413818,1.505307912826538,1.5168097019195557,1.526425838470459,1.500390648841858,1.4093945026397705,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,1.4580504894256592,1.4673587083816528,1.5018762350082397,1.5168660879135132,1.4471845626831055,0.9966593980789185,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,84.79925537109375,5.132887363433838,1.7762391567230225,0.8344976305961609,0.16133368015289307,,199.44338989257812,235.78936767578125,0.01496507,17.290721893310547,371.5299377441406,391.53546142578125,350.0481443151926,182.55366386132866
0,1.4722657203674316,1.4653229713439941,1.44921875,1.4042494297027588,1.380312442779541,1.3808202743530273,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,0.907222331,0.8862533569335938,0.8395065665245056,0.6432230472564697,0.28081732988357544,0.3738532066345215,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,6.673997879,7.309152603149414,10.327317237854004,18.500978469848633,25.39160156,24.650684356689453,107.87782287597656,9.215357780456543,1.819689154624939,1.257704734802246,0.26108723878860474,152,182.86605834960938,145.64869689941406,0.008967571,22.138235092163086,373.55987548828125,391.00775146484375,551.2494627144522,322.8627546589595
0,1.5012414455413818,1.505307912826538,1.5168097019195557,1.526425838470459,1.500390648841858,1.4093945026397705,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,1.4580504894256592,1.4673587083816528,1.5018762350082397,1.5168660879135132,1.4471845626831055,0.9966593980789185,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,94.55545043945312,5.363490581512451,1.8308653831481934,0.8595811128616333,0.16182932257652283,,197.0270233154297,230.6288604736328,0.014212567,17.3795166,369.4757995605469,392.3186950683594,1649.8537145018424,755.1162016189887
0,1.5012414455413818,1.505307912826538,1.5168097019195557,1.526425838470459,1.500390648841858,1.4093945026397705,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,1.4580504894256592,1.4673587083816528,1.5018762350082397,1.5168660879135132,1.4471845626831055,0.9966593980789185,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,90.92207336425781,5.277609825134277,1.8105216026306152,0.8502395749092102,0.16164474189281464,,197.9269256591797,232.55072021484375,0.014492812566459179,17.34644889831543,371.9969482421875,391.0052185058594,674.6866629165628,371.04383808735554
0,1.5012414455413818,1.505307912826538,1.5168097019195557,1.526425838470459,1.500390648841858,1.4093945026397705,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,1.4580504894256592,1.4673587083816528,1.5018762350082397,1.5168660879135132,1.4471845626831055,0.9966593980789185,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,2.51953125,2.206054688,1.4453659057617188,1.307617188,2.684750795,9.724926948547363,110.2135238647461,7.297950744628906,1.9028724431991577,1.230324149131775,0.19844737648963928,152,189.24761962890625,182.43357849121094,0.011539882,18.61903190612793,373.1238098144531,391.0101013183594,704.7348252076456,371.0345409244058
0,1.4646341800689697,1.4583170413970947,1.444291353225708,1.4096094369888306,1.4023557901382446,1.3989150524139404,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,0.8675241470336914,0.8399308919906616,0.8029765486717224,0.6350865364074707,0.3153266906738281,0.40264901518821716,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,7.536168575286865,8.416015625,11.398536682128906,18.699024200439453,24.16536521911621,23.135122299194336,102.60596466064453,9.359344482421875,1.7698302268981934,1.1765446662902832,0.2727329730987549,151.84645080566406,182.8115997314453,145.4883270263672,0.008906513,22.976608276367188,375.3194274902344,390.7834167480469,1077.2776499247627,64.23919372749074
0,1.6072319746017456,1.6052584648132324,1.5905283689498901,1.5641934871673584,1.5704500675201416,1.5975196361541748,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,1.4032196998596191,1.4038209915161133,1.4212013483047485,1.408290982246399,1.1339616775512695,0.037452497,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,3.881835938,3.795210123062134,3.448242188,2.9609375,13.10742188,22.26660156,90.49953461,5.244218349456787,1.8083161115646362,0.8436455130577087,0.1611131876707077,,198.08694458007812,233.38943481445312,0.014545990154147148,17.329360961914062,371.8962707519531,390.32745361328125,1460.2057181337868,322.70659123477105
0,1.451073169708252,1.4451028108596802,1.4336950778961182,1.4058399200439453,1.3927122354507446,1.392612099647522,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,0.803208053,0.7662763595581055,0.723007083,0.5853075981140137,0.34479016065597534,0.40281882882118225,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,8.195228576660156,9.328767776489258,12.582111358642578,19.832359313964844,25.076997756958008,23.969268798828125,106.77344512939453,7.704250335693359,1.8620765209197998,1.1897163391113281,0.2155628502368927,152.09043884277344,188.18080139160156,176.2115020751953,0.010986522771418095,19.687395095825195,374.4818115234375,390.7291564941406,1516.3694154045945,525.1105337116944
0,1.448927879333496,1.4428515434265137,1.4311327934265137,1.3997366428375244,1.3820507526397705,1.3955469131469727,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,0.8073624968528748,0.7772791385650635,0.718125045,0.533532977,0.3662542700767517,0.47357672452926636,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,7.695715904,9.172834396362305,13.118535995483398,20.615009307861328,25.247798919677734,23.09804916381836,105.3482437133789,6.610555171966553,1.8855512142181396,1.1287784576416016,0.1836298257112503,152,192.0498504638672,198.58731079101562,0.012526469305157661,17.993921279907227,374.3006896972656,390.7007141113281,830.1498331911087,1214.5717477573571
0,1.3063831329345703,1.3068792819976807,1.334078073501587,1.3637950420379639,1.3878905773162842,1.4129326343536377,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,0.44980937242507935,0.437695712,0.21930280327796936,-1.076358557,0.13201294839382172,0.40594053268432617,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,21.127315521240234,21.565366744995117,21.875,22.60742188,21.60418701171875,19.819293975830078,168.78668212890625,10.714215278625488,1.9476882219314575,1.797669529914856,0.2507738769054413,80.79621887207031,159.88388061523438,89.49115753173828,0.040065377950668335,18.224140167236328,387.4469909667969,384.8475341796875,222.70668285886526,131.39731512427616
