GrndTruth,bd_0_5,bd_5_15,bd_15_30,bd_30_60,bd_60_100,bd_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,om_0_5,om_5_15,om_15_30,om_30_60,om_60_100,om_100_200,ph_0_5,ph_5_15,ph_15_30,ph_30_60,ph_60_100,ph_100_200,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,silt_0_5,silt_5_15,silt_15_30,silt_30_60,silt_60_100,silt_100_200,theta_r_0_5,theta_r_5_15,theta_r_15_30,theta_r_30_60,theta_r_60_100,theta_r_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,caco3,cec,ec,sar,kw_025,lcc_i,lcc_ni,resdept,soil_depth,wind_erodibility_index,rf_025,water_storage,bio12,bio07,dist_drain,dist_road
0,-1.550714524,-1.781722049,-1.731899998,-1.175299608,-0.710998805,-0.645253469,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.619219524,-0.60017919,-0.835985097,-2.410943256,0.21352399421278814,0.2226579839180499,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,1.2569738895112001,-1.09024109,0.4867871470854314,0.7970889049487169,-0.379193624,0.8688979333212951,1.0886145752229954,-0.832038302,-0.975535975,-0.810222084,3.453925065,-1.048427207,-0.14457974,-0.088079495,-0.509030248,0.5640244930485643
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-0.998691985,-1.118978024,0.5816734359036422,0.972156241,-0.300226302,-0.111761102,1.0886145752229954,3.6482631272160244,0.1713105563714781,0.7722434929255059,-0.323852832,-0.084610336,-0.610161487,0.7898817300082078,-0.871659575,1.7866133519596143
0,-1.550714524,-1.781722049,-1.731899998,-1.175299608,-0.710998805,-0.645253469,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.619219524,-0.60017919,-0.835985097,-2.410943256,0.21352399421278814,0.2226579839180499,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.459794274,-0.543298081,0.5233800816717619,1.322214445073785,0.092157164,-0.111761102,-0.159607517,1.0017422372986384,-0.775121075,-0.481285867,0.8441724715482627,-0.339114532,-0.264872421,0.17995445253970518,-0.78900904,-0.667878057
0,-1.550714524,-1.781722049,-1.731899998,-1.175299608,-0.710998805,-0.645253469,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.619219524,-0.60017919,-0.835985097,-2.410943256,0.21352399421278814,0.2226579839180499,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.047337348,-0.590957517,0.3697392345704255,1.0752725217014747,-0.01226345,0.8688979333212951,0.46450352908676085,0.4113234072047435,-1.228244596,-0.604322683,1.8592206798801492,-0.6618558,-0.230299307,0.10075927736828999,-0.736389368,-0.75638379
0,-1.550714524,-1.781722049,-1.731899998,-1.175299608,-0.710998805,-0.645253469,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.619219524,-0.60017919,-0.835985097,-2.410943256,0.21352399421278814,0.2226579839180499,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,1.2080625867364203,-1.085345456,0.4969419764457842,0.8155154431943155,-0.366280825,0.8688979333212951,1.0886145752229954,-0.803951681,-0.942952925,-0.799600482,3.3722132058967444,-1.021591129,-0.151392694,-0.084141694,-0.612650818,0.4072817057133112
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.138548195,-1.834036377,0.4448729272408648,0.28244721727459643,-0.931193363,0.8688979333212951,1.0886145752229954,,0.5683236384311299,2.014309764459889,-0.220558727,-0.311326395,-0.636660887,0.8846524442521528,-0.454366218,0.38020391736237835
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.149707705,-1.677986512,0.40766530665387307,0.26236654875804777,-0.643563213,0.8688979333212951,1.0886145752229954,,0.5068137981707906,1.821893248415156,-0.240672218,-0.121448542,-0.62696354,0.7576327520225096,-0.757370581,0.36374066973221525
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.138192375,-1.840872576,0.46583659020333135,0.2829429890474409,-0.899847265,0.8688979333212951,1.0886145752229954,,0.5973370851646035,2.017465625,-0.213660926,-0.277357265,-0.650954351,0.8126997483628184,-0.238528571,2.0797056988318303
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.137960504,-1.846385546,0.4673237512234336,0.2829099234350561,-0.908316503,0.8688979333212951,1.0886145752229954,,0.6002458099712792,2.0244755465719613,-0.212796444,-0.282453454,-0.639824102,0.8753934889294319,-0.406206475,1.2888737602434155
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.140252999,-1.815724542,0.43876083625737256,0.2784713429014837,-0.898500578,0.8688979333212951,1.0886145752229954,,0.5598493408195379,1.992787226702927,-0.223238133,-0.290101634,-0.627608467,0.7602713713061783,-0.621212682,0.052811554
0,-1.550714524,-1.781722049,-1.731899998,-1.175299608,-0.710998805,-0.645253469,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.619219524,-0.60017919,-0.835985097,-2.410943256,0.21352399421278814,0.2226579839180499,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,0.5847581304883328,0.5132469100289123,0.28593935087987804,0.21121923612686352,0.029225017,-0.237340096,-0.659451885,-0.493492887,0.4547817738862393,1.2399633448428957,0.21084043978523856,-0.111761102,0.46450352908676085,0.9525110316997788,-0.899063034,-0.475208129,0.9197829316729199,-0.314697969,-0.279397832,0.15779517408947788,-0.69844811,0.5609082287175198
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.138386313,-1.834104463,0.44831852660069527,0.28294256422158587,-0.924498972,0.8688979333212951,1.0886145752229954,,0.5726431590476241,2.0132634958909206,-0.219557881,-0.304834498,-0.757634863,0.8738747274832148,0.1533686854040854,0.9051373949044864
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.138339191,-1.802980661,0.3684918823266165,0.28294256422158587,-1.036228757,0.8688979333212951,1.0886145752229954,,0.4600718427694882,1.993734785814413,-0.246450126,-0.42961925,-0.658225542,0.7658889588241137,-0.148919668,3.094355883943767
0,0.9561100341882505,0.9986571711021253,1.2524790886598274,1.3043581359064378,0.7057236144219838,-0.689559524,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,1.9046219902483337,1.9759678495490867,2.1019956585808863,2.086721272918685,2.3395693098087498,1.7628807562215119,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.342897565,-1.426311668,-1.621628386,-2.31170787,-2.347422912,-1.609742387,-1.139594856,-1.81727648,0.4651681801046387,0.28112225623700166,-0.847397099,0.8688979333212951,1.0886145752229954,,0.5938955623453772,1.986556902804089,-0.215337467,-0.239996677,-0.632110028,0.7822696244464452,-0.518776175,1.4066971215126038
