bd_0_5,bd_5_15,bd_15_30,bd_30_60,bd_60_100,bd_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,om_0_5,om_5_15,om_15_30,om_30_60,om_60_100,om_100_200,ph_0_5,ph_5_15,ph_15_30,ph_30_60,ph_60_100,ph_100_200,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,silt_0_5,silt_5_15,silt_15_30,silt_30_60,silt_60_100,silt_100_200,theta_r_0_5,theta_r_5_15,theta_r_15_30,theta_r_30_60,theta_r_60_100,theta_r_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,caco3,cec,ec,sar,kw_025,resdept,soil_depth,wind_erodibility_index,rf_025,water_storage,bio12,bio07,dist_drain,dist_road,GrndTruth,system:index,latitude,longitude
1.1224219799041748,1.1694531440734863,1.2294530868530273,1.1813281774520874,1.350000023841858,1.4195313453674316,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,0.3945179879665375,0.16114231944084167,-0.404731512,-0.865050614,-0.617514491,-0.67518723,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,8.8515625,13.87890625,24.90625,32.06640625,45.5,21.73046875,71.6389389,20.667743682861328,0.8762208819389343,0.6490119099617004,0.11028213798999786,22.618343353271484,76.24399567,48.75498962402344,0.1658814251422882,5.351869583129883,342.1376037597656,366.35626220703125,55.04429685439139,927.2171598349964,1,00000000000000004efd,-800311.9975,-1068035.023
1.134433627128601,1.1766600608825684,1.2366602420806885,1.2077538967132568,1.350000023841858,1.4195313453674316,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,0.3334321975708008,0.076308727,-0.629911542,-0.961574197,-0.695285559,-0.67518723,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,8.611328125,13.27832031,23.9453125,33.38769531,45.5,21.73046875,127.59044647216797,20.07171630859375,0.9065948128700256,0.6890072822570801,0.1554650217294693,23.84964370727539,98.63079071044922,42.720062255859375,0.21081584692001343,8.412261009216309,331.5029602050781,370.5069274902344,73.64905530938685,186.35052879435423,1,00000000000000005132,-765893.6725,-1028051.741
1.139316439628601,1.179589867591858,1.239589810371399,1.2184960842132568,1.350000023841858,1.4195313453674316,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,0.2765372097492218,3.763660788536072E-4,-0.725865722,-1.027371407,-0.739562094,-0.67518723,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,8.513671875,13.03417969,23.5546875,33.92480469,45.5,21.73046875,5.751430034637451,23.198955535888672,0.8013094663619995,0.614160419,0.16958221793174744,31.312191009521484,74.86009216308594,49.70957565307617,0.15575510263442993,5.216179370880127,304.2488708496094,371.4586486816406,42.31275232,805.5486825,1,000000000000000050cf,-753913.1971,-1023449.527
1.1400001049041748,1.1800000667572021,1.2400000095367432,1.2200000286102295,1.350000023841858,1.4195313453674316,8.5,13,23.5,34,45.5,21.73046875,0.2558806240558624,-0.012089064,-0.78977561,-1.200609922,-0.766888082,-0.67518723,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,143.39869689941406,9.181501388549805,1.1840019226074219,0,0.2202981561422348,45.92876052856445,144.9294434,71.25894927978516,0.2086450755596161,9.009181976,312.13006591796875,371.0180969238281,111.33375412912642,994.2387775668145,1,0000000000000000136e,-819255.0055,-996654.0957
1.1400001049041748,1.1800000667572021,1.2400000095367432,1.2200000286102295,1.350000023841858,1.4195313453674316,8.5,13,23.5,34,45.5,21.73046875,0.2575642168521881,-0.015869346,-0.886063218,-1.29336381,-0.766888082,-0.67518723,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,190.29672241210938,21.60093879699707,1.368087649345398,0.9624388813972473,0.2468099594116211,34.153724670410156,125.70433044433594,59.276187896728516,0.15224575996398926,18.310340881347656,317.2075195,374.4822998046875,247.93728380402038,5.192537948648697,1,00000000000000003be0,-802377.0038,-1065106.167
1.1400001049041748,1.1800000667572021,1.2400000095367432,1.2200000286102295,1.350000023841858,1.4195313453674316,8.5,13,23.5,34,45.5,21.73046875,0.38835933804512024,0.3446389436721802,-0.192554995,-0.360054731,-1.393441796,-1.790141344,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,32.21272659301758,15.863454818725586,0.841367245,0.46466517448425293,0.20360827445983887,33.922054290771484,147.1877899169922,86.66416931152344,0.21627916395664215,15.932005882263184,342.1712646484375,395.4844055175781,422.5210726230056,31.444415750043945,1,0000000000000000134c,-762212.6484,-1119414.38
1.1400001049041748,1.1800000667572021,1.2400000095367432,1.2200000286102295,1.350000023841858,1.4195313453674316,8.5,13,23.5,34,45.5,21.73046875,0.43645888566970825,0.3803262412548065,-0.108539671,-0.27515471,-1.394445896,-1.803073168,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,13.474479675292969,15.422932624816895,0.16796475648880005,3.9060661947587505E-5,0.12696614861488342,33.708282470703125,152,53.13433837890625,0.2962457239627838,2.819053888320923,385.6475524902344,355.01092529296875,53.59331855552723,23.588458451897825,1,00000000000000000f87,-833212.7806,-1207408.646
1.1400001049041748,1.1800000667572021,1.2400000095367432,1.2200000286102295,1.350000023841858,1.4195313453674316,8.5,13,23.5,34,45.5,21.73046875,0.35562455654144287,0.22751650214195251,-0.251819491,-0.504986584,-1.307574511,-1.504805803,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,8.5,13,23.5,34,45.5,21.73046875,-0.593002081,16.735994338989258,0.18125006556510925,9.381999007018749E-6,0.1210763156414032,36.744869232177734,152,53.700809478759766,0.28501012921333313,3.063472270965576,385.40911865234375,354.6349182128906,88.42190040880985,14.751153049595823,1,00000000000000000aef,-833214.0401,-1207692.1
1.2306640148162842,1.2375390529632568,1.2611132860183716,1.294160247,1.298230767250061,1.3441544771194458,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,-0.490993679,-0.507993102,-0.553450823,-0.617581487,-0.632107854,-0.062191404,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,29.005386352539062,30.82615089416504,32.70625686645508,32.189151763916016,28.126588821411133,22.987804412841797,621.8015137,13.486627578735352,8.097117424,12.589481353759766,0.2988967001438141,,151.99102783203125,114.58596801757812,0.022045360878109932,23.94369125366211,96.02708435058594,408.04119873046875,,0.8985826571537028,1,0000000000000000552e,-237674.9689,-1712150.524
1.236757516860962,1.2196874618530273,1.2013449668884277,1.210331678390503,1.2251851558685303,1.2381134033203125,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,-0.166795671,-0.272348583,-0.489969611,-0.642684817,-0.589011312,-0.371035218,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,34.18518829345703,37.38108825683594,42.61500930786133,44.745872497558594,43.67366027832031,41.095516204833984,138.8146209716797,17.615076065063477,1.761573076248169,6.153936862945557,0.18875356018543243,,152,48,0.2713892459869385,14.716730117797852,349.19036865234375,340.2785645,,497.5673113237372,1,00000000000000004cca,-826026.0386,-1325557.628
