bd_0_5,bd_5_15,bd_15_30,bd_30_60,bd_60_100,bd_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,om_0_5,om_5_15,om_15_30,om_30_60,om_60_100,om_100_200,ph_0_5,ph_5_15,ph_15_30,ph_30_60,ph_60_100,ph_100_200,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,silt_0_5,silt_5_15,silt_15_30,silt_30_60,silt_60_100,silt_100_200,theta_r_0_5,theta_r_5_15,theta_r_15_30,theta_r_30_60,theta_r_60_100,theta_r_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,caco3,cec,ec,sar,kw_025,resdept,soil_depth,wind_erodibility_index,rf_025,water_storage,bio12,bio07,dist_drain,dist_road,GrndTruth,system:index,latitude,longitude
1.046445369720459,1.0449317693710327,1.0479862689971924,1.0559765100479126,1.109765648841858,1.2156836986541748,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,-1.557048559,-1.553070784,-1.555019021,-1.557272911,-1.552764177,-1.555977583,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,67.83984375,68.13059997558594,69.45512390136719,72.87268066,71.35798645019531,61.596771240234375,83.18858337402344,46.16506576538086,23.203527450561523,29.008983612060547,0.17124402523040771,,203,86,1.0952480806736276E-4,14.46164608001709,1280.0460205078125,267.9778137207031,41.19634366546097,74.52281736,1,00000000000000003cf1,-1298070.663,39292.2103
1.051927924156189,1.0532844066619873,1.0646679401397705,1.086058497428894,1.1357951164245605,1.215332031,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,-1.556468725,-1.554948807,-1.555286407,-1.55709219,-1.551997662,-1.554881811,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,65.07756042480469,65.56048583984375,68.15298461914062,72.86487579345703,71.02008056640625,60.85839844,141.00711059570312,32.64324951171875,13.987505912780762,23.424331665039062,0.23907634615898132,,203,88.33489990234375,0.006089088,15.494256019592285,1117.384521484375,256.75689697265625,126.37881401783754,95.49782289862554,1,00000000000000000a2f,-1326724.401,-9541.1221
1.1255621910095215,1.1367383003234863,1.1641407012939453,1.191839575767517,1.2032744884490967,1.2024657726287842,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,-1.208596945,-1.227692842,-1.276610613,-0.927636743,-0.949150085,-0.930817664,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,55.86487579345703,55.396385192871094,54.907047271728516,53.73949432373047,53.07324219,52.91699219,610.3969727,15.774747848510742,0.8520625233650208,0.16335710883140564,0.2574605941772461,57.10961151123047,209.3525391,77.71618652,0.005273825,26.56821632385254,435.0383605957031,386.8890075683594,195.86586945250198,32.268999359977464,0,00000000000000000731,-673748.009,-608042.1099
1.133910059928894,1.1315069198608398,1.133698582649231,1.134121060371399,1.1716195344924927,1.244643211364746,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,-0.986231387,-0.980694294,-0.969110966,-0.985295296,-0.981561184,-0.980479956,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,58.77788543701172,59.370460510253906,59.91601563,59.966278076171875,59.065982818603516,50.91764831542969,252.60183715820312,32.934139251708984,22.09902572631836,24.150470733642578,0.2536797821521759,,203,86,0.00782767,20.210960388183594,1261.7808837890625,267.0209655761719,120.58484476260324,20.081832913362202,1,00000000000000005f9f,-1302581.637,36444.3391
1.1368553638458252,1.1462035179138184,1.1955859661102295,1.2517755031585693,1.2859139442443848,1.3692179918289185,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,-0.447712034,-0.503305852,-0.582854867,-0.712974072,-1.322755575,-1.139563203,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,184.7008819580078,45.90831375,13.54163932800293,16.91744613647461,0.1767987310886383,,204.3447266,85.89050293,-2.98E-04,21.96739959716797,1289.7000732421875,267.0544434,78.60660430833904,22.635422807412994,1,0000000000000000262c,-1275570.384,70689.7742
1.1368553638458252,1.1462035179138184,1.1955859661102295,1.2517755031585693,1.2859139442443848,1.3692179918289185,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,-0.447712034,-0.503305852,-0.582854867,-0.712974072,-1.322755575,-1.139563203,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,186.7727813720703,45.816402435302734,13.49579906463623,16.838871002197266,0.17736756801605225,,204.40118408203125,85.91536712646484,-3.01E-04,22.06838607788086,1289.549805,267.0443115234375,54.20563023446314,2.8513586204166357,1,00000000000000005838,-1275572.556,70693.6596
1.1368553638458252,1.1462035179138184,1.1955859661102295,1.2517755031585693,1.2859139442443848,1.3692179918289185,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,-0.447712034,-0.503305852,-0.582854867,-0.712974072,-1.322755575,-1.139563203,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,186.7727813720703,45.816402435302734,13.49579906463623,16.838871002197266,0.17736756801605225,,204.40118408203125,85.91536712646484,-3.01E-04,22.06838607788086,1289.549805,267.0443115234375,54.20563023446314,2.8513586204166357,1,000000000000000029fd,-1275574.975,70693.9397
1.1368553638458252,1.1462035179138184,1.1955859661102295,1.2517755031585693,1.2859139442443848,1.3692179918289185,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,-0.447712034,-0.503305852,-0.582854867,-0.712974072,-1.322755575,-1.139563203,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,60.52829360961914,60.84472656,60.45906066894531,60.83496094,63.210243225097656,54.793540954589844,186.7727813720703,45.816402435302734,13.49579906463623,16.838871002197266,0.17736756801605225,,204.40118408203125,85.91536712646484,-3.01E-04,22.06838607788086,1289.549805,267.0443115234375,54.20563023446314,2.8513586204166357,1,0000000000000000262b,-1275569.424,70697.0505
1.1376638412475586,1.146972656,1.1718945503234863,1.1949901580810547,1.2118713855743408,1.2082633972167969,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,-1.203034163,-1.229787588,-1.303365946,-0.686986089,-0.749472558,-0.661678076,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,58.54985046386719,58.06653976,58.70214844,57.07143020629883,56.12695313,56.369991302490234,472.5561218261719,20.992258071899414,0.7116297483444214,0.1302429586648941,0.2553575038909912,79,203,47.84150314331055,0,29.256559371948242,423.5561218261719,382.23272705078125,2831.9358669630906,323.34032557777954,0,00000000000000000343,-595453.9605,-614419.5611
1.153964877128601,1.303678035736084,1.5491211414337158,1.6297658681869507,1.6279101371765137,1.6436913013458252,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,0.6902416944503784,0.6039801836013794,0.19840595126152039,-1.169206381,-1.275808096,-0.359920859,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,3.698242188,3.5537633895874023,3.272460938,4.233398438,7.302734375,8.906646728515625,0,3.5771889686584473,0.1008521169424057,1.0716906785964966,0.382517546,-1.004622817,124.14861297607422,114.7039566040039,0.003112669,31.255657196044922,1237.720703,293.2689208984375,205.51347675277398,114.40382655705378,1,00000000000000000d4e,-1158950.984,69651.4223
